일자,언론사,제목,특성추출(가중치순 상위 50개),URL,nouns,주식일자,종가,금종가,유가종가,target
2022-06-14,헤럴드경제,"대한항공, ‘차세대 스텔스 무인기 개발센터’ 설립 “무인기 시장 선점”","무인기,대한항공,저피탐,유인기,편대기,박정우,핵심기술,차세대,스텔스,시범기,협력사,이수근,중고도급,자리매김,연구소,유성구",http://biz.heraldcorp.com/view.php?ud=20220614000187,대한항공 차세대 스텔스 무인기 개발 센터 설립 무인기 시장 선점,2022-06-15,26900,75600,115.31,0
2022-06-14,경향신문,"대한항공, 차세대 스텔스 무인기 본격 개발","무인기,대한항공,저피탐,유인기,차세대,스텔스,모빌리티,편대기,박정우,현판식,드론,전투기,협력사,대전시,유성구,이수근",https://www.khan.co.kr/economy/economy-general/article/202206141136001,대한항공 차세대 스텔스 무인기 본격 개발,2022-06-15,26900,75600,115.31,0
2022-06-14,전자신문,"대한항공, 차세대 스텔스 무인기 개발센터 설립","무인기,대한항공,저피탐,유인기,차세대,편대기,모빌리티,드론,스텔스,비행체,하이브리드,전투기,시범기,조종사,중고도급",http://www.etnews.com/20220614000106,대한항공 차세대 스텔스 무인기 개발 센터 설립,2022-06-15,26900,75600,115.31,0
2022-06-14,아시아경제,"대한항공, 차세대 스텔스 무인기 개발센터 설립","대한항공,무인기,저피탐,유인기,편대기,차세대,박정우,스텔스,작전시,전투기,협력사,시범기,유성구,중고도급,이수근,자리매김,비행체",https://view.asiae.co.kr/article/2022061410130479474,대한항공 차세대 스텔스 무인기 개발 센터 설립,2022-06-15,26900,75600,115.31,0
2022-06-14,서울경제,"대한항공, 차세대 스텔스 무인기 개발센터 설립","대한항공,무인기,저피탐,스텔스,편대기,차세대,유인기,박정우,협력사,시범기,전투기,중고도급,이수근",http://www.sedaily.com/NewsView/2678QHAJN0,대한항공 차세대 스텔스 무인기 개발 센터 설립,2022-06-15,26900,75600,115.31,0
2022-06-14,머니투데이,"대한항공, 차세대 스텔스 무인기 개발센터 설립","대한항공,무인기,스텔스,차세대,핵심기술,박정우,협력사,유성구,대전시,이수근,자리매김,군집제어,편대기,50여명,본부장,현판식,항공기술연구원,미래기술,고도화,관계자,그동안,연구원",http://news.moneytoday.co.kr/view/mtview.php?no=2022061410112651901&type=2,대한항공 차세대 스텔스 무인기 개발 센터 설립,2022-06-15,26900,75600,115.31,0
2022-06-15,국민일보,울산공항 이용객 다시 증가 공항 존폐 검토 종결 전망,"울산공항,항공사,이용객,사용료,진에어,대한항공,18억,회복세,재정지원,하이에어,6개월,손실금,항공기,코로나",https://news.kmib.co.kr/article/view.asp?arcid=0017180324&code=61122021&cp=kd,울산 공항 이용 다시 증가 공항 존폐 검토 종결 전망,2022-06-16,26700,75880,117.59,0
2022-06-15,아시아경제,"진에어, 최대주주 한진칼→대한항공 변경","한진칼,대한항공,최대주주,1인,수직계열화,지분인수목적,진에어,lcc간,lcc,fsc,변경,체결,사업,회사,공시,최대,목적,인수,수직,지분,계열,매매,추구,시너지,주식,계약,주주",https://view.asiae.co.kr/article/2022061516143710299,진에어 최대 주주 한진 대한항공 변경,2022-06-16,26700,75880,117.59,0
2022-06-15,아시아경제,"진에어, 최대주주 한진칼 외 1인→대한항공 외 1인 변경","한진칼,최대주주,대한항공,1인,시간외,대량매매,지분인수목적,주식매매계약,진에어,lcc,fsc,변경,매매,최대,사업,공시,회사,주주,목적,수직,인수,지분,시간,계열,추구,시너지,대량,계약,주식,설명,체결",https://view.asiae.co.kr/article/2022061516261945626,진에어 최대 주주 한진 대한항공 변경,2022-06-16,26700,75880,117.59,0
2022-06-15,YTN," 울산시, 울산공항 취항 항공사에 재정 12억 지원","항공사,울산공항,울산시,12억,재정지원금,상반기,진에어,하이에어,6개월,지원금,착륙료,정류료,손실액,에어부산,대한항공,운항손실액,ytn,재정,취항,운항,사이,지급,부담,활성,신규,지원",https://www.ytn.co.kr/_ln/0115_202206151019500227,산시 울산 공항 취항 항공사 재정 지원,2022-06-16,26700,75880,117.59,0
2022-06-15,파이낸셜뉴스,"대한항공, 친환경 항공기 4대 도입 하반기 2대 추가","대한항공,항공기,b737,진에어,국제선,만큼,친환경,차세대,kg,4호기,2대,국내선,189석,좌석수,관계자",http://www.fnnews.com/news/202206141823082223,대한항공 친환경 항공기 도입 하반기 추가,2022-06-16,26700,75880,117.59,0
2022-06-16,한국경제,"항공권, 오늘이 제일 싸다? 7월 유류할증료 역대 최고치 또 경신","유류할증료,항공권,할증료,22단계,증료,소비자,해외여행,경신,3단계,대한항공,국제선,탑승일,성수기,소비자들,고유가,4만,접종자,발권일,코로나19,33만,각국,항공업,오름폭,14단계,17단계,거리비례구간제",https://www.hankyung.com/life/article/202206165605g,항공권 오늘이 제일 유류 할증 역대 최고 경신,2022-06-17,26800,76380,109.56,1
2022-06-16,세계일보,7월 유류할증료 역대 최고치 또 경신 대한한공 최대 33만9천원,"증료,항공권,4만,경신,해외여행,대한항공,33만,22단계,할증료,유류할증료,국제선,배럴,코로나19,800원,10단계,5천,29만,소비자,대한한공,항공업,항공사,500원,성수기,300원,3단계,항공유,비례구간제",http://www.segye.com/content/html/2022/06/16/20220616515560.html,유류 할증 역대 최고 경신 최대,2022-06-17,26800,76380,109.56,1
2022-06-16,매일신문,항공기와 덩달아 치솟는 운임 대한항공 유류할증료 '33만9천원',"대한항공,해외여행,증료,국제선,항공권,유류할증료,4만,할증료,성수기,33만,코로나19,22단계,항공유,소비자,1배럴,364센트,800원,29만,1갤런,우크라이나,5천,10단계",https://news.imaeil.com/page/view/2022061614315113110,항공기 덩달아 운임 대한항공 유류 할증,2022-06-17,26800,76380,109.56,1
2022-06-16,중앙일보,항공료도 난리인데 미국갈때 유류할증료 '33만원' 역대 최고,"증료,항공권,할증료,항공사,유류할증료,최고액,국제선,4만,경신,대한항공,33만,22단계,최고치,배럴,미주,30만,해외여행,미국,10단계,유럽,항공업,소비자,21만,7만,3단계,29만,국토부",https://www.joongang.co.kr/article/25079658,항공 난리 미국 유류 할증 역대 최고,2022-06-17,26800,76380,109.56,1
2022-06-16,서울경제,“항공권 가격 또 오른다” 7월 국제선 유류할증료 최대 33만 원 부과,"증료,국제선,22단계,4만,유류할증료,할증료,소비자,평균값,싱가포르,항공권,항공기,증가세,항공유,대한항공,국내선",http://www.sedaily.com/NewsView/2679PG4XYV,항공권 가격 국제선 유류 할증 최대 부과,2022-06-17,26800,76380,109.56,1
2022-06-16,아시아경제,"내달 美동부 갈때 유류할증료, 28만→34만원","증료,국제선,아시아나항공,항공사,항공권,3만,4만,할증료,방역조치,좌석공급,배럴,여행수요,항공업,10단계,5200원,코로나19,국제유가,5만,27만,22단계,3단계,34만,대한항공,비례구간제,6500원,33만,유가상승,28만,26만,항공유,유류할증료,유류",https://view.asiae.co.kr/article/2022061616132978566,내달 동부 유류 할증,2022-06-17,26800,76380,109.56,1
2022-06-16,세계일보,여름휴가 앞두고 항공권 가격 더 오른다 유류할증료 '역대 최고',"항공권,증료,아시아나항공,대한항공,국제선,연료비,항공유,유류할증료,항공사,소비자,할증료,증가세,평균값,싱가포르,항공기,항공료",http://www.segye.com/content/html/2022/06/16/20220616526182.html,여름 휴가 항공권 가격 유류 할증 역대 최고,2022-06-17,26800,76380,109.56,1
2022-06-16,머니투데이,"""해외 못가니 비싸도 제주도"" 20만원 넘어도 매진 '金티켓 항공권'","항공권,제주,항공사,제주도,아시아나항공,국내선,국제선,소비자,1만,최저가,pcr,시간대,관계자,대한항공,가격대,제주행,특가운임",http://news.moneytoday.co.kr/view/mtview.php?no=2022061514000825921&type=2,해외 제주도 매진 티켓 항공권,2022-06-17,26800,76380,109.56,1
2022-06-17,KBS,“유류세 인하 연말까지” “체감 어려워”,"유류세,서울,기름값,4배,박대기,증료,화물차,항공권,뉴욕행,부과금,대한항공,리터,계약서,부총리,경제부총리,해외여행,국토교통부,교통부,국제유가,영상편집,추경호,38원,강서구,원희룡,휘발유,김순우,최고치,운전자",https://news.kbs.co.kr/news/view.do?ncd=5488939&amp;ref=DA,유류 인하 연말 체감,2022-06-18,25500,76480,108.84,0
2022-06-17,아시아경제, 국제유가 상승 여파.. 유류할증료 최고 경신,"국제선,경신,김포공항,증료,할증료,대한항공,계류장,항공요금,소비자,22단계,1만,3단계,4만,33만,항공업,항공업계,국내선,항공권,유류,상승,최고,거리,부과,국제,여파,항공,요금,인상,전망,단계,사진,적용,이달,활주",https://view.asiae.co.kr/article/2022061715542502227,국제 유가 상승 여파 유류 할증 최고 경신,2022-06-18,25500,76480,108.84,0
2022-06-17,KBS,“유류세 인하 연말까지” “체감 어려워”,"유류세,휘발유,화물차,면세유,서울,기름값,코로나,4배,고등어잡이,박대기,증료,항공권,뉴욕행,부과금,대한항공,영상편집,송상엽,운전대,날들,리터,계약서,경제부총리,부총리",https://news.kbs.co.kr/news/view.do?ncd=5489049&amp;ref=DA,유류 인하 연말 체감,2022-06-18,25500,76480,108.84,0
2022-06-17,아시아경제, 휴가철 앞두고 유류할증료 또 최고치 경신,"국제선,경신,증료,김포공항,대한항공,계류장,항공요금,소비자,22단계,3단계,1만,4만,항공업계,항공업,33만,할증료,국내선,항공권,휴가철,유류,거리,상승,부과,항공,요금,인상,전망,단계,사진,적용,활주,이달,비례,최고,역대,국제",https://view.asiae.co.kr/article/2022061715534296457,휴가 유류 할증 최고 경신,2022-06-18,25500,76480,108.84,0
2022-06-17,한겨레," 규제 다 풀렸다는데, 항공권 가격은 왜 이래요?","항공권,항공사,최우리,국제선,유류할증료,항공사들,지원금,팬데믹,코로나,증료,여객기,소비자,시간date,대한항공",http://www.hani.co.kr/arti/economy/consumer/1047434.html,규제 항공권 가격,2022-06-18,25500,76480,108.84,0
2022-06-17,중앙일보,"""1만원→20만원 훌쩍 넘어도 매진"" '금티켓' 된 제주 항공권","항공권,제주,항공기,1만,20만,국내선,홈페이지,항공사,시간대,대한항공,최저가,제주행,증료,가격대,증가세,네이버,코로나바이러스,소비자,항공료,유류할증료,할증료",https://www.joongang.co.kr/article/25079901,훌쩍 매진 티켓 제주 항공권,2022-06-18,25500,76480,108.84,0
2022-06-17,중앙일보,미국 유럽 갈 때 유류할증료 30만원선 역대 최고,"증료,항공권,할증료,항공사,유류할증료,최고액,국제선,유럽,4만,30만,경신,대한항공,22단계,최고치,배럴,해외여행,10단계,항공업,미주,소비자,21만,7만,29만,33만,3단계,원선,국토부,762회",https://www.joongang.co.kr/article/25079808,미국 유럽 유류 할증 역대 최고,2022-06-18,25500,76480,108.84,0
2022-06-17,파이낸셜뉴스,유가 급등에 유류할증료 ‘역대 최고’ 국제항공권 또 오르나,"증료,국토부,국제선,평균값,항공유,22단계,대한항공,소비자,항공업계,할증료,항공권,아시아나항공,원희룡,항공사들,항공업,유류할증료,싱가포르,3계단",http://www.fnnews.com/news/202206161819059157,유가 급등 유류 할증 역대 최고 국제 항공권,2022-06-18,25500,76480,108.84,0
2022-06-17,아시아경제," 국제유가 상승, 유류할증료도 고공 행진","국제선,유류할증료,김포공항,증료,할증료,대한항공,계류장,항공요금,소비자,22단계,경신,1만,3단계,항공업계,4만,항공업,33만,국내선,항공권,유류,상승,거리,부과,항공,요금,인상,전망,단계,최고,사진,행진,적용,이달,역대,고공,활주",https://view.asiae.co.kr/article/2022061715532493388,국제 유가 상승 유류 할증 고공 행진,2022-06-18,25500,76480,108.84,0
2022-06-18,KBS,“유류세 인하 연말까지” “체감 어려워”,"유류세,서울,기름값,4배,박대기,증료,화물차,항공권,뉴욕행,부과금,대한항공,영상편집,송상엽,리터,계약서,교통부,해외여행,경제부총리,국토교통부,국제유가,부총리,촬영기자,추경호,38원,강서구,원희룡,휘발유,김순우,최고치",https://news.kbs.co.kr/news/view.do?ncd=5489240&amp;ref=DA,유류 인하 연말 체감,2022-06-19,25500,76480,108.84,0
2022-06-18,아시아경제,"호반건설, 항공산업의 최중심 영종국제도시서 '호반써밋 스카이센트럴 2차' 공급","인천,영종,인천국제공항,스카이센트럴,영종국제도시,항공기,대한항공,부천,국제도시,운서역,물동량,항공산업,서울,화물기,uam,아틀라스,미국,8개,첫해,인천시,국제화물,호반건설,3배,이스라엘,화물터미널",https://view.asiae.co.kr/article/2022061716060468256,호반 건설 항공 산업 중심 종국 도시 호반 써밋 스카이 센트럴 공급,2022-06-19,25500,76480,108.84,0
2022-06-19,한국경제,"IATA 총회 가는 조원태, 보잉 등과 항공기 도입 논의","항공기,iata,조원태,연차총회,항공유,회원사,사용량,사흘간,항공업계,카타르,항공업,대한항공,배럴,스카이팀,우크라이나,동맹체,유엔총회,관계자,러시아,국제항공운송협회,세계항공운송정상회의,보잉,wats,총회,항공,참석",https://www.hankyung.com/economy/article/2022061907351,총회 조원태 보잉 항공기 도입 논의,2022-06-20,25500,76480,108.84,0
